Category	pathway	celltype	pval	padj	ES	NES	nMoreExtreme	size	leadingEdge
Translation/ribosome	reactome_Translation	DNT	2.34808714757728e-4	0.00896847311821399	-0.320776513109062	-1.59479566758499	13	261	RPL21 RPS27A MRPS6 IARS2 MRPS34 RPL3 RPS14 EEF1A1 RPL34 RPS8 RPS3 MTIF3 RPL10 EIF3L RPL13 RPS27 RPS6 RPS21 RPL35A RPL6 RPS12 RPL19 RPL26 RPL5 RPS4X RPL32 RPL12 MRPS26 RPL8 RPS20 RPS10 MRPL34 RPL39 RPS23 RPS5 LARS SSR2 RPL29 MRPL24 HARS RPS7 RPL7 EEF1B2 EIF3K RPLP2 RPL27 RPL23A RPL7A UBA52 RPS28 ERAL1 EEF2 EEF1D RPS19 PPA2 RPL10A RPL18 RPS27L APEH MRPL52 RPL9 RPL35 QARS RPL4 MRPL43 EPRS RPL11 RPL27A PPA1 RPL38 RPL31 NARS2 SPCS2 RPS15A RPS9 RPL30 RPL22 MRPS30 SSR3 TUFM RPL41 RPS2 MRPL51 RPS16 MRPS31 RPL13A MRPS21 RPLP1 RPL36A RPS18 RPS15 EARS2 EIF2S2 MRPS36 RPL15 EIF1AX RPS13 EIF4A1 EIF2B3 RPL18A EIF2S3 SSR1 EIF3G SRPRB EIF5 RPL37 DARS EIF3F RPL14 MRPS25 SEC11C MRPS5 SEC11A EIF4B
Translation/ribosome	reactome_Translation	gammadeltaT	2.40171001753248e-5	9.7499112851151e-4	-0.412002586643087	-2.05972152033271	0	230	RPS4X QARS RPL3 EEF1A1 EPRS EIF3L RPL6 RPS8 RPLP0 MRPL51 RPS14 RPS27A RPL5 EEF2 RPL13 RPL10 EEF1B2 RPL18 RPL8 APEH PPA1 RPL7 MRPL34 RPL19 RPS18 RPL34 RPL21 IARS2 RPL26 RPLP1 RPS5 RPS3 EIF3K MRPS26 EIF4B RPL29 MRPS6 RPL7A RPS23 RPL4 RPS27 RPS6 RPS28 RPS19 MRPL14 RPL39 SSR2 RPL35A RPS9 RPS21 RPL35 RPS12 RPS15A MRPS5 RPLP2 RPL12 RPL10A RPS7 RPL32 MTIF3 RPS2 MRPS34 EIF2B1 RPL27 RPL23A RPL13A EIF3F RPL18A RPS24 RPL41 RPL11 MRPL43 RPL15 EIF1AX MRPL11 EEF1D RPL31 HARS MRPL50 RPL30 RPS20 SRP9 RPL14 MRPS36 RPL27A RPS10 IARS EIF2B3 LARS EIF3G RPS13 MRPL24 EIF2S2 RPL37
Translation/ribosome	reactome_Translation	MAIT	1.3955175974769e-5	7.03505605057763e-4	-0.423276451504853	-2.0006667528112	0	252	APEH EPRS EIF3L RPS27L SSR2 PPA1 RPS8 RPS4X RPL8 RPS5 MRPS34 MRPS6 RPL3 RPL13 RPL12 EEF2 RPL10 RPL6 RPL5 RPS6 EEF1A1 MRPS27 RPL19 RPS19 RPL34 MRPS16 RPL32 RPL18 RPS12 EIF4B DARS MRPL51 RPL29 RPS14 RPLP0 RPL7 MRPL14 RPLP1 EIF3K RPS10 MRPL23 RPS27A RPS23 RPL10A RPL21 TRMT112 EEF1B2 RPL27 EIF2B3 MRPL24 RPL22 RPL22L1 RPL26 RPS18 MRPS25 RPL4 RPS3 RPL35 EEF1D MTIF3 RPS13 RPS28 RPS2 RPL39 RPL11 EIF2S3 RPL35A SEC11C RPL7A DAP3 QARS RPL15 RPL18A IARS2 RPS15A RPS21 MRPL43 UBA52 RPS9 MRPL40 WARS EIF3G RPS7 EIF2S2 FARSA FARS2 MRPL18 RPS20 LARS EIF5 RPL27A MRPL48 EIF3H RPL14 RPS25 MRPL20 RPLP2 MRPL52 EIF3I MRPS26 SEC11A RPL36A EIF3F EIF1AX SRP9 MRPL36 RPL30 KARS SSR3 RPL23 NARS RPL37 RPS3A RPL13A RPL23A RPL41 RPS27 RPL36 MRPS33 RPL9 RPS16 RPL24
Translation/ribosome	reactome_Translation	Mono_Classical	1.56311059007425e-5	0.00214940177576047	-0.369300330229577	-1.83422528596385	0	277	LARS EPRS DARS MRPS6 IARS2 SARS EEF2 RPL21 PABPC1 GSPT1 EIF3L EEF1B2 APEH EEF1A1 SSR1 QARS EIF4B RPS5 RPL10 FARSA RPLP1 MRPS31 MRPL18 MRPS26 RPL3 RPLP0 RPL5 EIF2S3 RPS8 RPS4X RPL8 EIF2S2 EIF2B3 AARS NARS MTFMT EIF4EBP1 RPL30 RPS24 RPS12 MRPL33 RPS6 RPS14 MRPS34 AIMP2 EIF3E RPL4 RPS10 NARS2 RPS3 RPS2 RPS23 MRPS25 SEC11A EIF3H MRPS28 RPS13 RPL26 EEF1D EEF1G MRPS18B RPL10A RPL12 RPL23 TARS RPL35A RPS27 RPS3A RPL6 OXA1L EIF3F SRPRB EIF3M FARSB RPL19 RPS27A CARS2 RPL15 ERAL1 EIF3D SSR3 RPL11 EIF2B4 RPL34 MRPS9 MRPL34 RPL7 RPL7A EIF3K EIF3A RPS28 EIF1AX RPL9 RPL18A RPL23A DAP3 RPS7 FARS2 MARS MRPS27 RPL22 RPL13 IARS MRPL20 MRPL3 MRPL51 RPL32 RPL18 SSR2 EIF4A2 MRPL37 RPS11 RPS16 MRPS2 RPL13A RPL36A MRPS33 HARS RPL29 RPS18 RPL14 MRPS16 KARS RPSA EIF3C SARS2 MRPL19
Translation/ribosome	reactome_Translation	NK_CD56loCD16lo	1.49385279574551e-5	0.00124996412414925	-0.392360324192243	-1.87062884122754	0	227	EEF1B2 QARS RPL3 RPS2 RPS27A RPS5 EEF1A1 EEF2 RPL10 RPL21 IARS2 RPLP0 RPL26 RPS14 RPL10A RPL13 RPS8 RPL5 EIF3L MRPS6 RPL34 RPS6 RPL6 RPL4 RPLP2 EPRS RPS3 SPCS2 RPS9 SRPRB RPS23 OXA1L RPS12 GSPT1 MRPL49 RPL18 APEH MRPL14 RPL19 RPL32 SEC11A RPL29 RPL8 EIF3J MRPS30 RPL12 MTIF3 RPS13 RPS10 MRPS24 MRPS26 GFM1 MRPL41 RPS27 RPS24 EIF4B RPL7 RPL38 RPL36A RPS7 EIF3K DAP3 RPS16 SSR2 RPL37 RPL15 MRPL24 RPL7A TUFM EIF4A1 CARS EIF3D MRPL43 RPL11 PPA1 RPS28 MRPL51 MRPS34 HARS RPS4X RPS20 RPL35 RPS4Y1 RPL23A MRPS25 EIF1AX RPS18 RPL27A MRPL47 RPL27 RPL9 MRPS21 EIF2B5 RPL24 EIF2S3 MRPS5 RPL18A MRPS2 RPL14 RPL41 SSR4 PABPC1 RPS21 RPSA EIF2S1 KARS MRPL52 RPLP1 RPL13A GARS
Translation/ribosome	reactome_Translation	Platelets	1.25377700322221e-5	4.61782592755331e-4	-0.609948535587965	-2.75756320478235	0	169	IARS2 RPS3 RPS19 RPS4X RPL3 EIF3D RPL18 EEF1A1 RPS12 RPL13 MRPL4 RPL8 RPS13 RPS27A EEF1B2 RPS8 RPS14 RPS18 RPL21 RPS23 RPLP0 RPL11 RPS6 RPL34 RPS15A RPS21 RPL35 RPSA RPL37 RPS5 RPS7 QARS RPL6 RPS3A RPS28 RPL10 RPS16 RPL7 RPL35A RPL19 RPL15 RPL32 EEF2 RPS27 RPL18A RPL7A SSR2 RPL29 EIF3L RPL41 RPL26 RPL23A RPL5 SEC11A RPL13A RPL12 RPL30 EIF5B RPL10A RPLP2 RPLP1 RPS9 RPL22 RPS26 RPL14 EIF3K RPL24 RPL9 EIF2S3 RPL39 RPL38 RPS11 EEF1D RPL31 RPS25 FAU RPL37A RPS10 EIF3H RPL28 RPL27 RPL4 EIF3F RPS15 UBA52 RPS20 RPS2 EIF3A RPS29 MRPL37 PABPC1 MRPS18C MRPL20 DAP3
Translation/ribosome	reactome_Translation	Treg	0.0322947119681294	0.184578719622723	-0.26604111805797	-1.28640868519584	2131	256	LARS EIF3L RPL21 RPL10 RPS27A RPL34 RPL8 RPS27 RPL3 RPS8 MRPL24 APEH RPS14 RPS10 EEF1A1 RPL32 RPS5 EIF4B RPL13 RPL6 RPS7 RPS3 RPS6 RPS4X RPL5 EEF2 FARSA MRPS31 RPL9 RPL12 MRPS25 RPL19 RPS21 RPL7 RPL11 RPS23 RPL4 MRPS6 RPL17 RPL30 TRAM1 RPS2 RPS18 SRPRB RPS13 RPS12 RPL13A RPL27 RPL38 EEF1B2 RPS28 RPL35A RPL26 EIF3D MRPS18B MRPS34 SSR1 MRPS26 RPL41 RPL29 RPL24 RPL18A RPL18 HARS QARS MRPS33 MRPL18 MRPS27 RPL10A RPL15 CARS RPS20 RARS2 RPL35 RPL22 SRP72 RPL7A RPL23 RPLP2 RPLP1 RPL39 GFM1 EIF3F RPLP0 RPL37A
Translation/ribosome	KEGG_RIBOSOME	gated B_CD71	2.05326160606123e-5	0.00110114966775657	-0.617007890219206	-2.65847281881453	0	80	RPS5 RPS4X RPL15 RPL21 RPL7 RPL13 RPS26 RPL8 RPL10 RPL32 RPL6 RPS27A RPS7 RPS20 RPL27 RPS10 RPS19 RPL3 RPS6 RPL35A RPL17 RPS8 RPL34 RPS3 RPS23 RPL9 RPL30 RPL4 RPL39 RPS21 RPL37 RPLP1 RPL23 UBA52 RPS27 RPL19 RPL38 RPLP0 RPS18 RPS3A RPS13 RPL5 RPS15A RPL29 RPLP2 RPL18 RPS29 RPL18A RPSA RPL13A RPL26 RPL10A RPS28 RPL23A RPL22 RPS12 RPS11 RPL7A RPL37A RPL41
Translation/ribosome	KEGG_RIBOSOME	gated Plasmablast	2.30101935157275e-5	0.00299484074632492	-0.477588685522865	-2.06225493963725	0	82	RPS15A RPL12 RPL14 RPS21 RPL11 RPL31 RPL36A RPS23 RPL26L1 RPLP0 RPS20 RPS13 RPS18 RPS6 RPS2 RPL23 RPS3 RPL26 RPL22 RPL32 RPL36 RPSA RPS12 RPL10 RPLP2 RPS8 RPL27A RPL3 RPL39 RPL37 RPS5 RPS27 RPL37A RPL34 RPL10A RPL4 RPL15 RPL19 RPS4Y1 RPS15 RPL7 RPL35A RPL27 RPL5 RPL8 RPL23A RPL13A RPL9 RPL6 RPL18
Translation/ribosome	KEGG_RIBOSOME	gated Tfh	3.19121776870054e-5	0.00189478679411565	0.485889297731911	2.14370943232262	0	83	RPL36A RPL23 RPS3A RPL27 RPL12 RPS9 RPS10 RPS4Y1 RPS27L RPL10A RPL36AL RPSA RPL41 RPS2 RPL36 RPS24 RPL14 RPS18 RPS21 RPS16 RPL32 RPL28 RPS11 RPL22L1 RPL37A RPLP2 RPLP0 RPS6 RPL27A RPL9 RPS3 RPS25 RPL13A RPS28 RPS12 RPS8 RPL22 RPS15 RPL38 RPL13 RPS19 MRPL13 RPL6 RPS29 RPL37 RPL7A RPL18A
Translation/ribosome	KEGG_RIBOSOME	gated Treg	1.88679245283019e-5	7.7150610951469e-4	-0.772937492839858	-3.25500240897644	0	83	RPL5 RPS27A RPL21 RPL3 RPS3 RPL19 RPL6 RPL10 RPS8 RPL13 RPL8 RPS27 RPS19 RPS7 RPS5 RPL34 RPL11 RPS6 RPL18 RPL32 RPS23 RPS20 RPS15A RPL13A RPS13 RPL9 RPL18A RPS18 RPS16 RPS4X RPL26 RPL27 RPL4 RPL7 RPLP2 RPL35A RPL12 RPS12 RPL7A RPS10 RPLP1 RPL10A RPLP0 RPL29 RPL30 RPL15 RPS28 RPL23A RPS9 RPL41 RPL37 RPS3A RPL39 RPL22 RPS11 RPL27A RPL24 RPL31 RPS15 UBA52 RPS21 RPL38 RPS2 RPL36 RPL23 RPS25
Translation/ribosome	KEGG_RIBOSOME	B_Mem	2.17136405089677e-5	6.78635093355121e-4	-0.672135318124788	-2.85621934694685	0	82	RPL8 RPL6 RPS8 RPLP1 RPL13 RPS5 RPL21 RPS3 RPS7 RPLP0 RPL37 RPLP2 RPL19 RPS19 RPS4X RPL3 RPS18 RPL15 RPL18 RPS20 RPL10 RPL4 RPL34 RPS27A RPS9 RPS6 RPL35A RPL32 RPL10A RPL39 RPS23 RPL18A RPL22 RPS27L RPL27 RPS13 RPL11 RPS10 RPL22L1 RPS12 RPL12 RPL23 RPL5 RPS26 RPS2 RPS28 RPL7A RPS21 RPS15 RPL7 RPL38 RPSA RPL41 RPS16 RPL29 UBA52 RPS27 RPS15A RPL36A RPL27A RPL26 RPL24
Translation/ribosome	KEGG_RIBOSOME	CD4_Mem	1.46933497898851e-5	0.00163142975255418	-0.606878210306698	-2.47473504744081	0	83	RPL21 RPL6 RPS27L RPS27A RPS27 RPL13 RPL19 RPS20 RPL34 RPL35A RPS10 RPS3 RPS7 RPS8 RPL3 RPL4 RPL8 RPL26 RPL5 RPS6 RPLP2 RPS5 RPS23 RPL18 RPS19 RPL27 RPL10 RPLP1 RPL39 RPL11 RPS4X RPS21 RPS12 RPL7 UBA52 RPL32 RPL38 RPS13 RPL18A RPL29 RPS15A RPS18 RPL7A RPL23 RPS28 RPL27A RPS9 RPS11 RPS2 RPL41 RPL23A RPL9 RPL36A RPL15 RPL12 RPL30 RPL37 RPL13A RPL31 RPL10A RPL22 RPL17
Translation/ribosome	KEGG_RIBOSOME	CD4_Naive	1.45611276137224e-5	0.00161864844367709	-0.607552263642171	-2.44922021801475	0	83	RPL6 RPS7 RPL35A RPS8 RPL4 RPS10 RPS20 RPL5 RPL21 RPL19 RPL34 RPS6 RPL11 RPS23 RPS27A RPL13 RPS16 RPS13 RPS3 RPL39 RPS15A RPL32 RPL3 RPL18 RPS4X RPL29 RPS5 RPL37 RPL23 RPL8 RPL22 RPS27L RPS27 RPS28 RPLP2 RPL7 RPL27 RPL38 RPL31 RPL26 RPL18A RPL15 RPL12 RPS18 RPL10 RPS2 RPS12 RPS11 RPL13A RPL10A RPS9 UBA52 RPS21 RPL7A RPL30 RPL27A RPS19 RPL17 RPL9 RPLP1 RPS15
Translation/ribosome	KEGG_RIBOSOME	CD8_Mem	1.53815390768e-5	0.00206366393748852	-0.524290460106867	-2.16674359066991	0	83	RPS27L RPS27A RPL3 RPL6 RPS3 RPL21 RPL34 RPS27 RPS8 RPL13 RPL26 RPL19 RPL35A RPL10 RPS7 RPL8 RPS10 RPS4X RPS23 RPS5 RPS28 RPS12 RPS6 RPLP2 RPL5 RPL7A RPL11 RPS19 RPL18 RPL7 RPL32 RPS21 RPL41 RPL39 RPL27A RPS20 RPL29 RPL30 RPS15A RPL4 RPL27 RPL23A UBA52 RPS18 RPL37 RPS2 RPL15 RPL18A RPL17 RPL12 RPS13 RPL9 RPL36A RPL13A RPS9 RPL14 RPS11 RPS3A RPS26 RPL24 RPL38 RPL10A RPL23 RPL22 RPL36 RPLP1 RPS15 RPS16
Translation/ribosome	KEGG_RIBOSOME	CD8_Naive	2.7168745075665e-5	0.0012834126617279	0.505226717434459	2.2160871279035	0	83	FAU RSL24D1 RPS25 RPL36 RPSA RPL28 RPS24 MRPL13 RPL24 RPL36AL RPL30 RPL14 RPL41 RPS15 RPLP0 RPL17 RPS29 RPL36A RPL9 RPL38 RPL31 RPL22 RPL37 RPL22L1 RPLP1 RPS13 RPS3A RPS21 RPS12 RPL7A RPL32 RPL39 RPL11 RPL29 RPL12 RPL37A RPS28 RPL13A RPL10A RPS18 RPL18A RPL23 RPL18 RPS15A RPS4Y1 RPL10 RPS11 RPL8
Translation/ribosome	KEGG_RIBOSOME	cDC	8.4519422563305e-5	0.00469858994004986	-0.452574346754262	-1.87724028700925	4	83	RPLP0 RPS8 RPS4X RPLP1 RPL5 RPS10 RPL12 RPS3A RPL6 RPL21 RPL26L1 RPS6 RPS24 RPL8 RPL10 RPS13 RPS5 RPL3 RPS27A RPS3 RPS7 RPL19 RPS2 RPL27 RPL15 RPL13 RPL7 RPS12 RPSA RPL7A RPL17 RPS11 RPL23 RPL32 RPS23 RPL4 RPL39 RPL31 RPL13A RPL11 RPL10A RPL23A RPL18 RPL36A RPS16 RPL22 RPS26
Translation/ribosome	KEGG_RIBOSOME	DNT	1.79018976011457e-5	0.00135712070760394	-0.674705401567653	-2.84141511401422	0	83	RPL21 RPS27A RPL3 RPL34 RPS8 RPS3 RPL10 RPL13 RPS27 RPS6 RPS21 RPL35A RPL6 RPS12 RPL19 RPL26 RPL5 RPS4X RPL32 RPL12 RPL8 RPS20 RPS10 RPL39 RPS23 RPS5 RPL29 RPS7 RPL7 RPLP2 RPL27 RPL23A RPL7A UBA52 RPS28 RPS19 RPL10A RPL18 RPS27L RPL9 RPL4 RPL11 RPL27A RPL38 RPL31 RPS15A RPS9 RPL30 RPL22 RPL41 RPS2 RPS16 RPL13A RPLP1 RPL36A RPS18 RPS15 RPL15 RPS13 RPL18A
Translation/ribosome	KEGG_RIBOSOME	gammadeltaT	2.23663609930664e-5	9.7499112851151e-4	-0.669611476437202	-2.86531374182507	0	82	RPS4X RPL3 RPL6 RPS8 RPLP0 RPS27A RPL5 RPL13 RPL10 RPL18 RPL8 RPL7 RPL19 RPS18 RPL34 RPL21 RPL26 RPLP1 RPS5 RPS3 RPL29 RPL7A RPS23 RPL4 RPS27 RPS6 RPS28 RPS19 RPL39 RPL35A RPS9 RPS21 RPS12 RPS15A RPLP2 RPL12 RPL10A RPS7 RPL32 RPS2 RPL27 RPL23A RPL13A RPL18A RPS24 RPL41 RPL11 RPL15 RPL31 RPL30 RPS20 RPL14 RPL27A RPS10
Translation/ribosome	KEGG_RIBOSOME	MAIT	1.58974929653594e-5	7.03505605057763e-4	-0.665132275412888	-2.69651065890662	0	83	RPS27L RPS8 RPS4X RPL8 RPS5 RPL3 RPL13 RPL12 RPL10 RPL6 RPL5 RPS6 RPL19 RPS19 RPL34 RPL32 RPL18 RPS12 RPL29 RPLP0 RPL7 RPLP1 RPS10 RPS27A RPS23 RPL10A RPL21 RPL27 RPL22 RPL22L1 RPL26 RPS18 RPL4 RPS3 RPS13 RPS28 RPS2 RPL39 RPL11 RPL35A RPL7A RPL15 RPL18A RPS15A RPS21 UBA52 RPS9 RPS7 RPS20 RPL27A RPL14 RPS25 RPLP2 RPL36A RPL30 RPL23 RPL37 RPS3A RPL13A RPL23A RPL41 RPS27 RPL36 RPL9 RPS16 RPL24
Translation/ribosome	KEGG_RIBOSOME	Mono_Classical	1.70488449407553e-5	0.00214940177576047	-0.516025046365502	-2.16135059450515	0	83	RPL21 RPS5 RPL10 RPLP1 RPL3 RPLP0 RPL5 RPS8 RPS4X RPL8 RPL30 RPS24 RPS12 RPS6 RPL4 RPS10 RPS3 RPS2 RPS23 RPS13 RPL26 RPL10A RPL12 RPL23 RPL35A RPS27 RPS3A RPL6 RPL19 RPS27A RPL15 RPL11 RPL34 RPL7 RPL7A RPS28 RPL9 RPL18A RPL23A RPS7 RPL22 RPL13 RPL32 RPL18 RPS11 RPS16 RPL13A RPL36A RPL29 RPS18 RPL14 RPSA RPL17
Translation/ribosome	KEGG_RIBOSOME	Mono_NonClassical	0.0264758988852253	0.242834047754233	0.335404153347462	1.41988133217198	1348	83	RPL28 RPL36 FAU RPS9 RPL36AL RPL39 RPS15 RPL37A RPS28 RPL38 RPL27 RPL37 RPS29 RPL32 RPS20 UBA52 RPL31 RPL41 RPS21 RPLP2 RPL22 RPS12 RPS25 RPL24 RPL26L1 RPSA RPS19 RPL36A RPLP1
Translation/ribosome	KEGG_RIBOSOME	NK_CD56loCD16lo	1.64314234542138e-5	0.00124996412414925	-0.577478270707283	-2.37990686834302	0	83	RPL3 RPS2 RPS27A RPS5 RPL10 RPL21 RPLP0 RPL26 RPL10A RPL13 RPS8 RPL5 RPL34 RPS6 RPL6 RPL4 RPLP2 RPS3 RPS9 RPS23 RPS12 RPL18 RPL19 RPL32 RPL29 RPL8 RPL12 RPS13 RPS10 RPS27 RPS24 RPL7 RPL38 RPL36A RPS7 RPS16 RPL37 RPL15 RPL7A RPL11 RPS28 RPS4X RPS20 RPS4Y1 RPL23A RPS18 RPL27A RPL27 RPL9 RPL24 RPL18A RPL14 RPL41 RPS21 RPSA RPLP1 RPL13A RPL22 RPS25 RPL23 RPL30 RPL35A UBA52
Translation/ribosome	KEGG_RIBOSOME	pDC	0.00265790363891171	0.0465579093795944	0.380486139105117	1.64214563562491	109	83	RSL24D1 RPS25 RPS3A RPLP1 RPL39 RPS24 RPL28 RPS15A FAU RPL36AL RPS7 RPS28 RPS15 RPL30 RPL18 RPL41 RPS27 RPL32 RPL37A RPL26 RPS13 RPL29 RPS10 RPL15 RPL10A RPSA RPL27 RPS11 RPS9 RPS4Y1 RPL37 RPL38 RPL27A RPS23 RPS16 RPL11 RPS19 RPL36 RPS20 RPL24 RPL17 RPL35A
Translation/ribosome	KEGG_RIBOSOME	Platelets	1.38003367282162e-5	4.61782592755331e-4	-0.789276962375947	-3.20639282850059	0	81	RPS3 RPS19 RPS4X RPL3 RPL18 RPS12 RPL13 RPL8 RPS13 RPS27A RPS8 RPS18 RPL21 RPS23 RPLP0 RPL11 RPS6 RPL34 RPS15A RPS21 RPSA RPL37 RPS5 RPS7 RPL6 RPS3A RPS28 RPL10 RPS16 RPL7 RPL35A RPL19 RPL15 RPL32 RPS27 RPL18A RPL7A RPL29 RPL41 RPL26 RPL23A RPL5 RPL13A RPL12 RPL30 RPL10A RPLP2 RPLP1 RPS9 RSL24D1 RPL22 RPS26 RPL14 RPL24 RPL9 RPL39 RPL38 RPS11 RPL31 RPS25 FAU RPL37A RPS10 RPL28 RPL27 RPL4 RPS15 UBA52 RPS20 RPS2
Translation/ribosome	KEGG_RIBOSOME	Treg	1.67140230653518e-5	0.00115240611906339	-0.587811685874293	-2.42262404522821	0	83	RPL21 RPL10 RPS27A RPL34 RPL8 RPS27 RPL3 RPS8 RPS10 RPL32 RPS5 RPL13 RPL6 RPS7 RPS3 RPS6 RPS4X RPL5 RPL9 RPL12 RPL19 RPS21 RPL7 RPL11 RPS23 RPL4 RPL17 RPL30 RPS2 RPS18 RPS13 RPS12 RPL13A RPL27 RPL38 RPS28 RPL35A RPL26 RPL41 RPL29 RPL24 RPL18A RPL18 RPL10A RPL15 RPS20 RPL22 RPL7A RPL23 RPLP2 RPLP1 RPL39 RPLP0 RPL37A
Antigen presentation	btm_M5.0_regulation of antigen presentation and immune response	gated B_CD71	0.00713586690588811	0.0547782724246117	-0.467872187278842	-1.6939605622362	349	35	HLA-DQA1 PTPRC LY96 TLR10 LAT2 HLA-DRA HLA-DOB CSK HLA-DPB1 PTPN6 MEF2C NCKAP1L HLA-DOA LIME1 HLA-DMB RPS6KA1 INPP5D VASP
Antigen presentation	btm_M5.0_regulation of antigen presentation and immune response	gated Tfh	3.13219425868792e-5	0.00189478679411565	-0.627707500754187	-2.17946077533687	1	40	THEMIS UBASH3A LCK FYB LCP2 VASP LIME1 CSK RPS6KA1 PTPRC PTPN6 CD3G INPP5D GRAP2 CD3D SLA2 CD247 JUN TRAT1 HLA-DPA1 HLA-DRB1 PAG1 HLA-DPB1 CD3E CCR7 MYD88
Antigen presentation	btm_M5.0_regulation of antigen presentation and immune response	B_Mem	2.99420407639498e-4	0.00564793817313537	-0.541843276219744	-1.96349761097039	13	38	PTPN6 CSK HLA-DRA VASP HLA-DOB LAT2 SYK HLA-DQA1 HLA-DPB1 MEF2C NCKAP1L PTPRC BTK CD86 HLA-DOA
Antigen presentation	btm_M5.0_regulation of antigen presentation and immune response	B_Naive	1.50784077201448e-5	8.12888755535411e-4	-0.618861028645424	-2.35865099816459	0	60	PTPN6 CSK LAT2 MEF2C BTK HLA-DOB TLR10 RPS6KA1 PTPRC VASP SYK FGR HLA-DRA NCKAP1L CD19 HLA-DQA1 LCK PTPN22 HLA-DPB1 HLA-DPA1 HLA-DOA LILRB1 FYN HLA-DMB
Antigen presentation	btm_M5.0_regulation of antigen presentation and immune response	CD4_Mem	0.0076725181598063	0.085638998682477	-0.414226671834269	-1.60378278568501	506	62	LCK VASP CSK PTPN6 UBASH3A PTPRC RPS6KA1 THEMIS FYB CD3D CD4 GRAP2 LCP2 MAP2K6 BTLA CD3G DUSP6 LIME1 CD3E
Antigen presentation	btm_M5.0_regulation of antigen presentation and immune response	CD4_Naive	0.00120210368144252	0.024378113445736	-0.462724944244766	-1.76609160214737	79	61	LCK CSK CD3D PTPN6 CD4 PTPRC CD3G SLA2 FYB RPS6KA1 UBASH3A THEMIS VASP FYN CD3E GRAP2 LIME1 NCKAP1L
Antigen presentation	btm_M5.0_regulation of antigen presentation and immune response	CD8_Mem	0.00259867074054241	0.0445740418075143	-0.429699878459611	-1.68929325048127	164	63	LCK CSK RPS6KA1 PTPN6 LCP2 VASP FGR PTPRC FYB UBASH3A MAP2K6 PAK1 CD3D
Antigen presentation	btm_M5.0_regulation of antigen presentation and immune response	CD8_Naive	6.34579712974715e-4	0.0104586881036795	-0.473485523785408	-1.8203729281632	38	59	LCK CSK PTPRC PTPN6 VASP KLRK1 FGR CD3G RPS6KA1 CD3D NCKAP1L ZAP70 BTLA LCP2 HLA-DPB1 MAP2K6 CHUK LILRB1 PTPN22 THEMIS UBASH3A DUSP6 HLA-DMA LIME1 INPP5D HLA-DRB1 FYN MAPK14 CD247 PAK1 LYN MNDA MEF2A HLA-DPA1 FYB CTSH
Antigen presentation	btm_M5.0_regulation of antigen presentation and immune response	DNT	0.0356921844854574	0.282939931460189	-0.373662280479849	-1.44472360934406	1960	53	LCK FGR CSK PTPN6 PTPRC VASP RPS6KA1 LAT2
Antigen presentation	btm_M5.0_regulation of antigen presentation and immune response	gammadeltaT	0.014276047237563	0.113575894795043	-0.419355347078881	-1.57687867826783	653	43	FGR LCK THEMIS PTPRC CSK FYB HLA-DRA RPS6KA1 HLA-DQB1 LIME1 PTPN6 TRAT1 PAG1 VASP HLA-DMA PLCG1
Antigen presentation	btm_M5.0_regulation of antigen presentation and immune response	MAIT	0.0149579099171614	0.104667786731895	-0.438036525762653	-1.57270925519599	891	44	LCK THEMIS CSK VASP LCP2 RPS6KA1 PTPRC UBASH3A CD3D LIME1 PAG1 MAP2K6 CTSH
Antigen presentation	btm_M5.0_regulation of antigen presentation and immune response	Mono_Classical	0.0126286653403685	0.124307802709325	-0.388551622541608	-1.54231941917217	729	62	PAK1 TLR5 HCK CD4 MEF2C NFKBIA BTK FGR HLA-DPB1 FYB MNDA INPP5D CD86 HLA-DPA1 PTPRC HLA-DRA PTPN22 RPS6KA1 CTSH TLR7 FYN HLA-DRB1
Antigen presentation	btm_M5.0_regulation of antigen presentation and immune response	Mono_NonClassical	0.00269189982869728	0.109240205210513	-0.44534971221247	-1.72486862218034	131	53	HCK PTPRC VASP FGR PAK1 BTK FYB MEF2C RPS6KA1 MNDA PTPN6 MYD88 INPP5D
Antigen presentation	btm_M5.0_regulation of antigen presentation and immune response	NK_CD16hi	0.0244796380090498	0.153337822358038	-0.393303025659127	-1.48464821310801	1622	55	LCK FGR CSK LCP2 PTPRC ZAP70 VASP RPS6KA1 KLRK1 FYB LAT2 PTPN6 FCER1G
Antigen presentation	btm_M5.0_regulation of antigen presentation and immune response	NK_CD56hiCD16lo	3.11575011684063e-5	0.0056195467120664	-0.593171682912264	-2.07347871790323	1	40	LCK SYK PTPRC VASP FCER1G FYB FGR CSK RPS6KA1 PAG1 LAT2 CCR7 ZAP70 PTPN6 HLA-DQB1
Antigen presentation	btm_M5.0_regulation of antigen presentation and immune response	Treg	0.0148148148148148	0.107093211463391	-0.412628914838954	-1.54937577368256	861	51	PTPN6 PTPRC LCK CCR7 VASP CSK UBASH3A RPS6KA1 PRKCQ FYB JUN LYN PLCG1 LCP2
